param_hash,entry,regime,sl_atr,tp_atr,risk_pct,trailing,passed_synthetic,expectancy,win_rate,profit_factor,sharpe_ratio,total_trades
6f58a0cdc3bbef9bea999593dde21b9c,frac_diff_reversion,none,3.0,2.0,0.02,False,False,0,0,0,0,0
81459b3dd5f5f466742ab88892ed814f,frac_diff_reversion,hurst_trending,1.0,6.0,0.02,True,False,0,0,0,0,0
f01b2cb47fb3a4126770f3aecdaafb7b,frac_diff_reversion,hurst_mean_reverting,1.0,3.0,0.05,False,False,0,0,0,0,0
2a6249f5b255e252ca2f1dce06b996bb,frac_diff_reversion,none,2.0,4.0,0.03,True,False,0,0,0,0,0
70409fb427ed3706cdb3c28b2038974e,frac_diff_reversion,chop_choppy,3.0,1.5,0.04,True,False,0,0,0,0,0
8eb6f9462f399deb2894d6a1e5c3740a,frac_diff_reversion,hurst_mean_reverting,4.0,5.0,0.05,True,False,0,0,0,0,0
815606cc1013fda537444e3c2b3c01a5,frac_diff_reversion,chop_trending,3.0,6.0,0.05,False,False,0,0,0,0,0
ee575acd52055a4683bfc057645dd1f8,frac_diff_reversion,hurst_mean_reverting,2.0,6.0,0.04,True,False,0,0,0,0,0
f93f0d04dbde4ea4bf3e666b7bb4e23f,frac_diff_reversion,adx_strong,4.0,6.0,0.01,True,False,0,0,0,0,0
9c9bf6f0c482ee89f6894d020c01c969,frac_diff_reversion,chop_trending,2.0,2.0,0.04,False,False,0,0,0,0,0
a3e2c811cd7fd16e5de9d1c02df28d9d,frac_diff_reversion,chop_trending,3.0,2.0,0.02,False,False,0,0,0,0,0
655f27647986442896e1d337be1a066f,frac_diff_reversion,adx_strong,4.0,4.0,0.03,True,False,0,0,0,0,0
55f6acbc02178cb6da33a166da0d71e1,frac_diff_reversion,adx_strong,3.0,2.0,0.01,False,False,0,0,0,0,0
11c3256486bda1ce0935a455b506060a,frac_diff_reversion,none,3.0,2.0,0.01,True,False,0,0,0,0,0
d494e081052300db379296772e35f9eb,frac_diff_reversion,none,2.5,2.0,0.01,False,False,0,0,0,0,0
922a16f5f46bb4ad4269293b4f871806,frac_diff_reversion,hurst_mean_reverting,4.0,6.0,0.05,False,False,0,0,0,0,0
23b06d7bd1124838679f4396d7cd4457,frac_diff_reversion,adx_strong,4.0,3.0,0.02,True,False,0,0,0,0,0
57d14faf7acc6bc254cd111a423c81de,frac_diff_reversion,none,1.0,2.0,0.05,False,False,0,0,0,0,0
f07adf76ff6681bd641351d89b7c3bd1,frac_diff_reversion,none,4.0,5.0,0.05,False,False,0,0,0,0,0
61e5c4ad2834449ee9d12203db9cbe58,frac_diff_reversion,none,3.0,1.5,0.01,False,False,0,0,0,0,0
8d14ebf7fa5b16b699584032b21bdd04,frac_diff_reversion,adx_strong,2.0,4.0,0.02,False,False,0,0,0,0,0
8faaec37da2d7bd0596a594cd28bec57,frac_diff_reversion,adx_strong,3.0,2.0,0.01,False,False,0,0,0,0,0
0a7e9f330e29e0b1dee76828aae7b56e,frac_diff_reversion,chop_trending,2.0,5.0,0.01,False,False,0,0,0,0,0
2b36e72b9f41ee09eb98c236e5d9395f,frac_diff_reversion,hurst_trending,1.5,4.0,0.03,True,False,0,0,0,0,0
348b3257cc5fc46b703ef197ca83d4c9,frac_diff_reversion,chop_choppy,1.5,5.0,0.02,True,False,0,0,0,0,0
c47ab8b9bcff276f32d036d944e87d2b,frac_diff_reversion,none,2.5,3.0,0.04,False,False,0,0,0,0,0
19c3c8f4af9bb163a3283bb6a96a2e2c,frac_diff_reversion,adx_strong,1.0,6.0,0.03,False,False,0,0,0,0,0
7c23c2e3848285db3c5b2ea4e69d2ae6,frac_diff_reversion,hurst_mean_reverting,1.5,1.5,0.03,True,False,0,0,0,0,0
c26a63c5184f39de77a3353c629b4f82,frac_diff_reversion,none,2.5,4.0,0.03,False,False,0,0,0,0,0
e0552dc67336ad6abeb0377b38b8ca37,frac_diff_reversion,adx_strong,2.5,1.5,0.05,True,False,0,0,0,0,0
7a07c5e2369d5efd9860dfc0206df861,frac_diff_reversion,chop_trending,2.5,4.0,0.03,True,False,0,0,0,0,0
af9ed2a45c21b3241fe874dd0f518bc1,frac_diff_reversion,hurst_trending,3.0,5.0,0.04,True,False,0,0,0,0,0
b6ad2cd91875379a1bc04b50e1cb8226,frac_diff_reversion,chop_choppy,2.5,6.0,0.05,True,False,0,0,0,0,0
0777b20a38b471a6337a0bdd79b297fb,frac_diff_reversion,adx_strong,3.0,1.5,0.01,True,False,0,0,0,0,0
b4dd6a97e8e11d6c5ec11ac9868f2512,frac_diff_reversion,hurst_mean_reverting,3.0,6.0,0.04,True,False,0,0,0,0,0
14026a696c42d4decd6af0ed4e523dfc,frac_diff_reversion,adx_strong,1.5,2.0,0.05,False,False,0,0,0,0,0
12af6461c9d1f1af8c6bfa2d6f95f71c,frac_diff_reversion,adx_strong,1.5,1.5,0.04,False,False,0,0,0,0,0
08415da63d47fcf2f09295e38a7b3ce6,frac_diff_reversion,chop_choppy,3.0,2.0,0.02,True,False,0,0,0,0,0
6ba15c56d92877417d99af7610ce1346,frac_diff_reversion,chop_trending,1.0,1.5,0.04,True,False,0,0,0,0,0
379d5259f4a2e1e395883b32f95a2d93,frac_diff_reversion,hurst_mean_reverting,1.5,6.0,0.04,True,False,0,0,0,0,0
360ad0a78e51bab8d0fa01a66b9301ba,frac_diff_reversion,chop_choppy,2.0,2.0,0.01,False,False,0,0,0,0,0
b6b4e46bb419a556c71f91c2e780ab2e,frac_diff_reversion,adx_strong,3.0,3.0,0.05,False,False,0,0,0,0,0
63b1aec080c026dc5306e05c6f0eeb81,frac_diff_reversion,none,2.5,3.0,0.02,False,False,0,0,0,0,0
97206867fb0b3db861635812ea08788f,frac_diff_reversion,chop_trending,1.0,4.0,0.01,True,False,0,0,0,0,0
ce75163b7feee806c4539c17690eb289,frac_diff_reversion,hurst_trending,2.5,1.5,0.05,True,False,0,0,0,0,0
50239a50279d8350f81ed999ba36541a,frac_diff_reversion,none,1.5,2.0,0.01,False,False,0,0,0,0,0
945e99a0890d9d7ff7aa59437b02f8b9,frac_diff_reversion,chop_choppy,2.0,6.0,0.01,True,False,0,0,0,0,0
d267b184027d85aab33e42403dcbcc9b,frac_diff_reversion,hurst_trending,3.0,1.5,0.04,True,False,0,0,0,0,0
171b1de54f17d01ff3d652bfd1e68fae,frac_diff_reversion,none,2.0,2.0,0.01,False,False,0,0,0,0,0
9c67d64b134f12b5cf8b075f98aa2bfa,frac_diff_reversion,hurst_trending,2.5,1.5,0.01,True,False,0,0,0,0,0
5bf4b307fa4005560c2b4398da62f43c,frac_diff_reversion,hurst_trending,1.0,2.0,0.03,False,False,0,0,0,0,0
923ea0c93ddf8ad33b42beabc2c59246,frac_diff_reversion,none,1.5,1.5,0.04,False,False,0,0,0,0,0
bf250c283da954007d3066ff4a68aa74,frac_diff_reversion,none,1.0,5.0,0.03,False,False,0,0,0,0,0
75b17a53fd0171d70ea4a16fabdd424c,frac_diff_reversion,chop_choppy,1.5,4.0,0.04,True,False,0,0,0,0,0
bcf594e5e4ad123113b2f40e3053269b,frac_diff_reversion,adx_strong,2.5,3.0,0.03,False,False,0,0,0,0,0
026209ea8ebaa2694e31f4a0e8fb30d2,frac_diff_reversion,chop_choppy,1.0,1.5,0.01,False,False,0,0,0,0,0
a5e44f92cf8b6152a771f2b36764424c,frac_diff_reversion,hurst_mean_reverting,1.0,3.0,0.04,False,False,0,0,0,0,0
d9450c0650837b56b7a7eac3ed0aafa3,frac_diff_reversion,hurst_trending,3.0,4.0,0.05,True,False,0,0,0,0,0
0d443a58a3ac84ef76200c14f662d74b,frac_diff_reversion,hurst_trending,3.0,2.0,0.02,True,False,0,0,0,0,0
0c516fef2c938aa039a68526a12dedef,frac_diff_reversion,hurst_trending,4.0,2.0,0.01,True,False,0,0,0,0,0
ca6423952aa5fa20eb962910072baa70,frac_diff_reversion,adx_strong,2.5,1.5,0.01,True,False,0,0,0,0,0
7ad61c4a86f4f88559a4af961abd4532,frac_diff_reversion,adx_strong,1.0,3.0,0.04,True,False,0,0,0,0,0
3717d960d8c884287117fe0f9ec36735,frac_diff_reversion,adx_strong,2.0,4.0,0.02,False,False,0,0,0,0,0
803ecd2d7f569e25506c71357a681fa4,frac_diff_reversion,adx_strong,1.0,3.0,0.01,False,False,0,0,0,0,0
394b330435609cfff33bddc20237c4c0,frac_diff_reversion,chop_trending,1.5,2.0,0.01,False,False,0,0,0,0,0
6d8752c1cd03cc61e55b9c19479390ec,frac_diff_reversion,hurst_trending,4.0,6.0,0.03,True,False,0,0,0,0,0
b67a2217ec2047f6318bf900f78b8b94,frac_diff_reversion,chop_trending,1.0,6.0,0.02,True,False,0,0,0,0,0
697f8b6bbdf6c2fdef4221121ff7afbd,frac_diff_reversion,hurst_mean_reverting,2.5,4.0,0.04,False,False,0,0,0,0,0
4eeb42327aba6ab6b21cc3231d060e83,frac_diff_reversion,hurst_trending,2.5,3.0,0.04,False,False,0,0,0,0,0
96891ccdaf895089123448e50b556c13,frac_diff_reversion,adx_strong,1.5,2.0,0.05,False,False,0,0,0,0,0
ae903050100b8953fe3de4c6d2702385,frac_diff_reversion,adx_strong,1.0,4.0,0.02,False,False,0,0,0,0,0
86f30bb012f7cd0a2f45cd9fa553c79e,frac_diff_reversion,chop_choppy,1.0,3.0,0.02,False,False,0,0,0,0,0
9628399ceb51dbe83da0510997e728c9,frac_diff_reversion,chop_trending,1.0,6.0,0.04,True,False,0,0,0,0,0
cd6093197738c95df15909605e4c51ab,frac_diff_reversion,chop_choppy,2.5,2.0,0.04,True,False,0,0,0,0,0
e5c38790f80341c84d6acb1cd8d37d2f,frac_diff_reversion,chop_choppy,3.0,6.0,0.03,False,False,0,0,0,0,0
b6107f6999b01e8734a5fab93c27a109,frac_diff_reversion,none,1.0,1.5,0.05,True,False,0,0,0,0,0
10d153a6a2653f651e640fd51801dba2,frac_diff_reversion,hurst_trending,2.0,3.0,0.05,True,False,0,0,0,0,0
cec71620ebd7689bae508cd26727be73,frac_diff_reversion,chop_trending,1.0,1.5,0.02,True,False,0,0,0,0,0
a76a9f98eb2d6c37c35bfc139c994672,frac_diff_reversion,chop_choppy,1.5,2.0,0.05,True,False,0,0,0,0,0
9bc1b4683bebc55bfc31e5636b0242eb,frac_diff_reversion,chop_choppy,4.0,5.0,0.03,False,False,0,0,0,0,0
681b39f5d57dad3df4e6690ea2a1776b,frac_diff_reversion,chop_trending,3.0,6.0,0.02,True,False,0,0,0,0,0
debd78054531da7e3ec286e9565dc7b4,frac_diff_reversion,chop_choppy,1.5,6.0,0.02,False,False,0,0,0,0,0
955cc18b57e1a8487f947e6250843687,frac_diff_reversion,none,2.0,3.0,0.05,False,False,0,0,0,0,0
9cea4eb4a97cc0322f660321c23a72f0,frac_diff_reversion,hurst_mean_reverting,1.0,1.5,0.03,True,False,0,0,0,0,0
5167edaf77c1f0f38b52caedc2b8cc32,frac_diff_reversion,none,2.5,2.0,0.04,True,False,0,0,0,0,0
2ca624b3f880093b882ae95bf1c31bf6,frac_diff_reversion,adx_strong,1.0,1.5,0.05,False,False,0,0,0,0,0
a92035fe725048df0daa80b265906365,frac_diff_reversion,none,1.0,2.0,0.05,False,False,0,0,0,0,0
6d3650741a5676037688cc2689623a81,frac_diff_reversion,none,4.0,6.0,0.02,False,False,0,0,0,0,0
af443ce433098f58f2ec443c0a4c1c01,frac_diff_reversion,chop_trending,2.0,3.0,0.04,True,False,0,0,0,0,0
d030b6045b5583a7f78494aa3870608f,frac_diff_reversion,chop_trending,1.0,5.0,0.04,False,False,0,0,0,0,0
3e17eac0b480f76ebe9efd368b88aa5f,frac_diff_reversion,chop_trending,4.0,2.0,0.03,True,False,0,0,0,0,0
a7aa98dc14079f7236a68c72b41bdb78,frac_diff_reversion,none,3.0,6.0,0.03,False,False,0,0,0,0,0
9141f967b44f5b3c89b1e0ef313ac743,frac_diff_reversion,chop_choppy,2.5,5.0,0.04,False,False,0,0,0,0,0
e0537609b98e51096ea1495561c6a523,frac_diff_reversion,none,2.5,1.5,0.03,True,False,0,0,0,0,0
10d8a48e91e8a2794b9cba97db5de9cf,frac_diff_reversion,hurst_trending,1.5,4.0,0.02,False,False,0,0,0,0,0
8014af0b4642a05e69d70a80d39accac,frac_diff_reversion,adx_strong,4.0,1.5,0.03,True,False,0,0,0,0,0
80fd0a583b08340d3c4c361203901d94,frac_diff_reversion,none,2.0,2.0,0.03,False,False,0,0,0,0,0
8e7e6f6269b45176cb6aec92a8c46b97,frac_diff_reversion,none,3.0,4.0,0.03,False,False,0,0,0,0,0
711d4f706a4ba8884577446689f4ebe4,frac_diff_reversion,chop_choppy,4.0,5.0,0.03,False,False,0,0,0,0,0
7b793769686d7c598fe677810252d8f5,frac_diff_reversion,adx_strong,2.0,1.5,0.02,False,False,0,0,0,0,0
5f262a644d9edaf9276b0dbaaf928ec4,frac_diff_reversion,chop_choppy,1.0,5.0,0.03,False,False,0,0,0,0,0
a5edf86d410fd430a6e0d99a40497071,frac_diff_reversion,chop_choppy,3.0,1.5,0.02,False,False,0,0,0,0,0
ad166192ef8b0e6143c5b0870c048b1a,frac_diff_reversion,chop_trending,1.0,1.5,0.02,False,False,0,0,0,0,0
fae071ed93757ad3e7cc756efd2cbc50,frac_diff_reversion,chop_trending,1.0,3.0,0.05,False,False,0,0,0,0,0
20667e6ccee2ae068b18db5d3a41aebd,frac_diff_reversion,hurst_mean_reverting,3.0,1.5,0.05,True,False,0,0,0,0,0
b70b37208371493495cbc8e0e0c8f340,frac_diff_reversion,hurst_trending,3.0,5.0,0.02,True,False,0,0,0,0,0
62d3ad7df32247f313be7c5a7470dfb4,frac_diff_reversion,chop_choppy,4.0,4.0,0.03,True,False,0,0,0,0,0
e33ab07e6d00a9c5244850671ee9900b,frac_diff_reversion,chop_trending,3.0,6.0,0.02,False,False,0,0,0,0,0
7e72c3368e56be1ed7067560c88486d4,frac_diff_reversion,none,3.0,6.0,0.05,True,False,0,0,0,0,0
43984267d1c37f0282239255da8104ef,frac_diff_reversion,none,2.0,6.0,0.02,True,False,0,0,0,0,0
a120ec9f8885ca1af390fd49f08c8a0c,frac_diff_reversion,hurst_trending,2.0,1.5,0.02,True,False,0,0,0,0,0
9e0aaac2cc250428077ea0eedd436160,frac_diff_reversion,hurst_trending,2.0,3.0,0.01,False,False,0,0,0,0,0
98046a3c451f7077fa100a05cd3cb913,frac_diff_reversion,hurst_mean_reverting,2.5,6.0,0.04,False,False,0,0,0,0,0
4717053307af3f92755b42b8d2f831f1,frac_diff_reversion,chop_choppy,2.5,3.0,0.02,False,False,0,0,0,0,0
bd6c24b1fe061445fccd0e433f0c1341,frac_diff_reversion,hurst_trending,1.5,2.0,0.02,True,False,0,0,0,0,0
ed35165335e7412cd647a4ef507322a2,frac_diff_reversion,hurst_mean_reverting,4.0,1.5,0.01,False,False,0,0,0,0,0
6d16a5ac78507e274a86a9e87f0626a5,frac_diff_reversion,hurst_trending,2.5,4.0,0.05,True,False,0,0,0,0,0
536b35c9832d8177a19cf14b29e00bd7,frac_diff_reversion,chop_trending,2.0,6.0,0.01,False,False,0,0,0,0,0
99e696d63eadabc447a877028c8e1558,frac_diff_reversion,chop_trending,2.0,6.0,0.02,True,False,0,0,0,0,0
dcc2b0c8809a4c0bf62d716b502f93b1,frac_diff_reversion,adx_strong,4.0,5.0,0.01,True,False,0,0,0,0,0
f44f52bc7d9dd79004dbfecd247f8ff1,frac_diff_reversion,hurst_trending,1.5,5.0,0.05,True,False,0,0,0,0,0
e39944ba692e5b7fd4e1b1f2ccf4e60e,frac_diff_reversion,chop_choppy,1.0,6.0,0.02,True,False,0,0,0,0,0
c087bb7ef0ba7f3196a2163ba9ee5fe1,frac_diff_reversion,hurst_mean_reverting,3.0,2.0,0.02,False,False,0,0,0,0,0
7eafd6d0bba58221b25932220905ee8e,frac_diff_reversion,hurst_trending,2.5,6.0,0.04,False,False,0,0,0,0,0
c75b4a9073ef1d081348a8572874415a,frac_diff_reversion,none,2.0,6.0,0.05,True,False,0,0,0,0,0
90f99d5a23b4de24fed2b5d0c3a1d386,frac_diff_reversion,chop_choppy,1.0,6.0,0.05,False,False,0,0,0,0,0
62c75e716e1f7eb5dceb7e455d50fdeb,frac_diff_reversion,adx_strong,1.0,1.5,0.03,False,False,0,0,0,0,0
81649f295303b4791d81ee05dd97cd94,frac_diff_reversion,hurst_mean_reverting,2.0,3.0,0.05,False,False,0,0,0,0,0
be3404ba4828860bc094d7b6f23ffcc3,frac_diff_reversion,chop_trending,1.5,3.0,0.04,True,False,0,0,0,0,0
0a52f883c26060cb54dcf329a594fdc2,frac_diff_reversion,hurst_mean_reverting,2.5,1.5,0.02,True,False,0,0,0,0,0
e289d6c9abbcb32ed87f79aa4f594024,frac_diff_reversion,chop_trending,3.0,1.5,0.05,True,False,0,0,0,0,0
270722f6c6b793031eee0f094edf9b6a,frac_diff_reversion,hurst_mean_reverting,3.0,6.0,0.05,False,False,0,0,0,0,0
a56bcfb0673bfe769d652956fcbebf9b,frac_diff_reversion,adx_strong,2.5,4.0,0.03,True,False,0,0,0,0,0
9c618a2dd7458eecb3d1e2b481ede2b2,frac_diff_reversion,chop_trending,4.0,3.0,0.01,False,False,0,0,0,0,0
207fe66cd0a3b2bafda337127719fa99,frac_diff_reversion,adx_strong,2.0,5.0,0.02,True,False,0,0,0,0,0
faf2aec09eefa9ee2e9cdbbfd0048c3a,frac_diff_reversion,hurst_mean_reverting,3.0,5.0,0.05,True,False,0,0,0,0,0
f1df84b8b391cd61b23d73e2c17f1622,frac_diff_reversion,adx_strong,1.5,1.5,0.04,True,False,0,0,0,0,0
1cef84c743e7289d9c7d2d2080dee146,frac_diff_reversion,adx_strong,4.0,1.5,0.05,False,False,0,0,0,0,0
8310fb1cb78c5e84b1fed2b84b0d993c,frac_diff_reversion,hurst_trending,2.0,3.0,0.05,True,False,0,0,0,0,0
b33f853691e7e4d199d938f6949294bc,frac_diff_reversion,hurst_trending,2.0,2.0,0.01,True,False,0,0,0,0,0
946f2cdb7753c4d15d6dc48e1740a2c7,frac_diff_reversion,chop_choppy,4.0,2.0,0.01,True,False,0,0,0,0,0
933a5a626deefcea0cdda460f1a1db43,frac_diff_reversion,chop_choppy,1.5,6.0,0.02,True,False,0,0,0,0,0
32e1329a3cc0c3f2f8492d2952b9eee1,frac_diff_reversion,hurst_trending,1.0,4.0,0.02,True,False,0,0,0,0,0
63424622407b44600ec23706960520df,frac_diff_reversion,chop_trending,3.0,1.5,0.04,False,False,0,0,0,0,0
811aa989fc8bbedc83fa2fb3b7333bd3,frac_diff_reversion,none,4.0,1.5,0.01,True,False,0,0,0,0,0
a7127ab9ddc9c81c0426ede55bb3e978,frac_diff_reversion,adx_strong,2.5,5.0,0.04,True,False,0,0,0,0,0
0bfc8c29bdbbb5b7ca4c5983d3cd2bba,frac_diff_reversion,chop_trending,2.5,5.0,0.05,True,False,0,0,0,0,0
9367dd4584e8891d057ff2ea2a1b1e2d,frac_diff_reversion,hurst_mean_reverting,2.0,3.0,0.03,False,False,0,0,0,0,0
65d1234bf40ed4698703d96f61f3de5b,frac_diff_reversion,adx_strong,2.5,3.0,0.05,False,False,0,0,0,0,0
e901df41f81c8ba53d360663d479071c,frac_diff_reversion,adx_strong,1.0,4.0,0.01,False,False,0,0,0,0,0
d2374576dfabfd7951c757131aefb473,frac_diff_reversion,none,1.0,1.5,0.01,True,False,0,0,0,0,0
7e3edd00dc8879b2f9a5476791337a99,frac_diff_reversion,chop_trending,3.0,5.0,0.04,False,False,0,0,0,0,0
7386287a06571a03d95a26a8caf51d50,frac_diff_reversion,chop_trending,2.5,2.0,0.05,True,False,0,0,0,0,0
e79032e93cd955767b6e5f00c0355525,frac_diff_reversion,chop_trending,3.0,4.0,0.05,True,False,0,0,0,0,0
5be81053cef2ac9bb0beeece07b44b96,frac_diff_reversion,chop_choppy,1.0,5.0,0.05,True,False,0,0,0,0,0
460f88e4126c1c5d04717d622612aca9,frac_diff_reversion,chop_trending,1.0,2.0,0.04,True,False,0,0,0,0,0
bfc432a7ebb57cbcd93635f248fe648c,frac_diff_reversion,chop_choppy,3.0,1.5,0.04,True,False,0,0,0,0,0
051b1c09cf041c0e51e96b96b690ce99,frac_diff_reversion,hurst_trending,2.0,4.0,0.05,True,False,0,0,0,0,0
26a4bb6b4b3dca9e169d58e7b1e57277,frac_diff_reversion,adx_strong,4.0,6.0,0.04,False,False,0,0,0,0,0
5b33d5d98d02a5a86670ed50f38c2098,frac_diff_reversion,none,4.0,3.0,0.04,True,False,0,0,0,0,0
c8c25df0c186ee724304ea1eecd2bb66,frac_diff_reversion,adx_strong,1.5,5.0,0.01,True,False,0,0,0,0,0
779d0241a3a8aefb9d1d91245a878505,frac_diff_reversion,hurst_mean_reverting,1.5,2.0,0.04,True,False,0,0,0,0,0
3ea7d745f65641ea19f6b246bd96eea3,frac_diff_reversion,hurst_trending,1.5,2.0,0.02,True,False,0,0,0,0,0
581bbf1c772a95a3d3c7a81136cb6fb3,frac_diff_reversion,adx_strong,3.0,2.0,0.01,False,False,0,0,0,0,0
3167c3a1b7a8ada1e27fac16250e8be6,frac_diff_reversion,chop_trending,2.5,3.0,0.01,False,False,0,0,0,0,0
faed8586892ffd98d2573273658ba54c,frac_diff_reversion,chop_choppy,4.0,1.5,0.04,False,False,0,0,0,0,0
f01c875f8916bca79416fd3ac2db0dbe,frac_diff_reversion,chop_trending,2.0,4.0,0.02,False,False,0,0,0,0,0
72f6565c7206938b582cd6bf59db140b,frac_diff_reversion,hurst_trending,2.5,2.0,0.02,True,False,0,0,0,0,0
65abedc2b50e75c7b1b471f100d08184,frac_diff_reversion,chop_choppy,1.5,4.0,0.02,False,False,0,0,0,0,0
4827736c26056eeb31c049c1caaa9817,frac_diff_reversion,none,4.0,4.0,0.02,False,False,0,0,0,0,0
0cda33f0ef56f1ccac43ac88ac0f705e,frac_diff_reversion,hurst_trending,4.0,4.0,0.01,False,False,0,0,0,0,0
e4bb8cd8734361192b5c2093e6139468,frac_diff_reversion,chop_choppy,3.0,5.0,0.01,True,False,0,0,0,0,0
fec5c106d0fb9db9de33505b289f97eb,frac_diff_reversion,none,1.5,2.0,0.03,False,False,0,0,0,0,0
d5429eec368dc041297c97e99374b354,frac_diff_reversion,adx_strong,2.5,1.5,0.03,True,False,0,0,0,0,0
2bd5fa491448ee79208336b63f103870,frac_diff_reversion,hurst_trending,1.5,1.5,0.02,False,False,0,0,0,0,0
1f0195f5b5b6548d4bfed033f06bd2ba,frac_diff_reversion,chop_trending,1.5,6.0,0.04,False,False,0,0,0,0,0
b5b423d311965e56b6590408605bb268,frac_diff_reversion,none,2.5,6.0,0.01,True,False,0,0,0,0,0
a549a4a1c9d44d2f991729e0d8a26717,frac_diff_reversion,adx_strong,3.0,1.5,0.02,True,False,0,0,0,0,0
3f37bb29fc34cb7c9768e0f76c3142d0,frac_diff_reversion,hurst_trending,2.0,4.0,0.01,True,False,0,0,0,0,0
dd0ab12cdc8f89fd93992fda8182fb8e,frac_diff_reversion,hurst_trending,4.0,2.0,0.02,False,False,0,0,0,0,0
774e612b60fdbf41fa9882c835d4a750,frac_diff_reversion,hurst_trending,1.0,3.0,0.02,True,False,0,0,0,0,0
880ab41cc3cad412bd1997411c1942d6,frac_diff_reversion,chop_choppy,1.0,1.5,0.01,False,False,0,0,0,0,0
dd2511d5485bf810db4c82b1d4b41236,frac_diff_reversion,hurst_trending,4.0,4.0,0.02,True,False,0,0,0,0,0
9d2c998644644166297b95bcbec984b8,frac_diff_reversion,adx_strong,1.0,3.0,0.05,True,False,0,0,0,0,0
8bb3d31b0953da95c84ca2c47b47bd75,frac_diff_reversion,hurst_trending,2.5,4.0,0.02,True,False,0,0,0,0,0
082f0cae3b7ec53560a5d9e672feba56,frac_diff_reversion,chop_trending,1.0,1.5,0.02,True,False,0,0,0,0,0
03ccf5baa9e8b5da0da86eaea8dee988,frac_diff_reversion,adx_strong,3.0,4.0,0.05,False,False,0,0,0,0,0
0dbcc6f1b91805ab5e6c2fdb4b4f3741,frac_diff_reversion,none,1.0,1.5,0.04,True,False,0,0,0,0,0
b5b7d44cf3ca8791984c31b3d9f84ebb,frac_diff_reversion,adx_strong,2.0,4.0,0.02,True,False,0,0,0,0,0
fe45a8ab5ef3a185bac110c33e77672f,frac_diff_reversion,none,3.0,6.0,0.02,False,False,0,0,0,0,0
531cea3863a113cb22c23e0bc3d0bb57,frac_diff_reversion,hurst_trending,1.5,1.5,0.02,False,False,0,0,0,0,0
006087bab25ea0ce729a0feedd0050d9,frac_diff_reversion,hurst_mean_reverting,2.0,1.5,0.03,True,False,0,0,0,0,0
e2bb001b9535f37711e42a546e8352b2,frac_diff_reversion,chop_choppy,3.0,5.0,0.05,False,False,0,0,0,0,0
041f3a2b1381afedb078e2a3cb5e56a2,frac_diff_reversion,chop_trending,3.0,5.0,0.05,False,False,0,0,0,0,0
8fd6077efa5fe79ad82540c0f1caf673,frac_diff_reversion,none,4.0,5.0,0.02,False,False,0,0,0,0,0
2356821f1c5450af5fe3988f90eaf875,frac_diff_reversion,chop_trending,2.5,5.0,0.01,True,False,0,0,0,0,0
0851d908e097bc02e752a0a8fd5586c4,frac_diff_reversion,chop_choppy,2.5,4.0,0.05,True,False,0,0,0,0,0
9f48940e3e840ce0fb420dd7b79d839e,frac_diff_reversion,hurst_trending,1.5,4.0,0.03,True,False,0,0,0,0,0
abd6107f32470d116558e4dc062a5d45,frac_diff_reversion,adx_strong,4.0,6.0,0.05,False,False,0,0,0,0,0
d6cc729aa385b8c1972e2d3aa29ba17c,frac_diff_reversion,adx_strong,1.0,1.5,0.04,True,False,0,0,0,0,0
e72e4f230c4a6885265571cc6307b73d,frac_diff_reversion,adx_strong,3.0,3.0,0.02,False,False,0,0,0,0,0
8fc1751436ab1b7e357fa30154d11898,frac_diff_reversion,hurst_trending,2.5,1.5,0.01,False,False,0,0,0,0,0
f29858a36804f984d7fa3fafa4265799,frac_diff_reversion,hurst_trending,2.0,4.0,0.03,True,False,0,0,0,0,0
f8cf69a21c1f7738b0a9f83de09fe10b,frac_diff_reversion,hurst_mean_reverting,3.0,4.0,0.01,False,False,0,0,0,0,0
a56ebdfef075707ba38707478affc761,frac_diff_reversion,none,3.0,4.0,0.01,True,False,0,0,0,0,0
d01af6fd22594acb123df61f5a504284,frac_diff_reversion,none,2.5,4.0,0.02,False,False,0,0,0,0,0
b42f0b80a9c1f38aafa5def7ce0a1a0d,frac_diff_reversion,hurst_trending,1.5,4.0,0.02,True,False,0,0,0,0,0
1b9080eeb82baf2a83eb50f563c8c838,frac_diff_reversion,hurst_trending,4.0,1.5,0.05,True,False,0,0,0,0,0
70c8327d47f4c55502f09394a60150d7,frac_diff_reversion,adx_strong,3.0,3.0,0.04,True,False,0,0,0,0,0
858bb30bd991ba7b44fa7b5a4a25f7d3,frac_diff_reversion,none,3.0,6.0,0.02,True,False,0,0,0,0,0
38cea08fab2ac9fbb96570bb541e8a2e,frac_diff_reversion,hurst_mean_reverting,2.5,6.0,0.02,False,False,0,0,0,0,0
a77f732f0eb1d2603d3c2fe0b83d7928,frac_diff_reversion,hurst_trending,3.0,6.0,0.03,False,False,0,0,0,0,0
f04f0b01ec7ff0648ce14f84a6451443,frac_diff_reversion,adx_strong,3.0,6.0,0.03,False,False,0,0,0,0,0
e15ce1105fe0e2c0cd7805af08d0d17f,frac_diff_reversion,adx_strong,3.0,6.0,0.04,True,False,0,0,0,0,0
a47bb5fd1b9de9bc06b88f21aa559685,frac_diff_reversion,none,2.0,1.5,0.01,False,False,0,0,0,0,0
4dc3bd4ed3caab26f9cbba4697913d03,frac_diff_reversion,adx_strong,1.0,1.5,0.03,True,False,0,0,0,0,0
